id,label
6442,1
8824,0
10331,0
2659,0
1781,1
10822,1
9327,0
5878,1
3562,1
11482,1
9904,0
12297,0
3726,0
9680,0
9708,1
4408,1
3384,1
715,1
1236,1
9207,1
3944,0
6116,1
8549,0
5067,1
4384,0
7638,0
10857,1
12341,1
3706,1
3252,0
2915,0
791,1
5160,0
7284,0
5399,1
12006,1
7564,1
3338,1
2948,1
5458,1
11020,1
5259,0
8727,1
1860,0
3136,1
6702,0
2175,1
6030,0
4732,1
9364,0
9294,1
265,1
10653,0
3311,0
279,0
9769,1
4529,0
1099,0
11201,1
8959,1
283,0
10206,0
2919,1
9698,0
1218,1
2082,1
89,0
9263,1
309,0
7675,0
1314,0
11941,1
11097,1
10496,1
10816,0
4388,1
1706,1
10004,1
11715,1
11275,0
4079,0
5121,1
3617,0
9020,0
3537,1
3340,1
3669,0
5850,0
1439,0
330,0
1131,0
9014,0
8534,1
5682,0
6991,1
2981,1
4374,0
10427,1
1528,0
4397,1
999,0
1322,0
2656,1
703,0
9932,1
1799,0
1213,0
5872,0
6998,0
6010,1
9173,0
7605,0
6900,0
552,1
1165,0
9924,0
9545,0
2589,1
4490,0
10310,0
1072,1
2565,0
8222,0
4123,0
9345,1
3233,0
7508,0
10595,1
8849,0
5674,0
9604,1
9901,0
5430,1
6719,0
10139,1
6092,0
3630,1
8908,0
2658,0
11561,1
10619,0
8287,0
10467,0
8980,0
9770,1
10363,0
6338,0
11349,1
2360,0
210,0
2829,1
3204,1
10036,1
931,0
8746,1
9124,0
9286,0
1200,1
6390,0
8000,0
12066,0
756,0
12256,1
1228,0
8668,1
4712,0
9964,0
10366,0
126,0
11185,0
10430,0
457,1
6399,1
6515,0
2385,1
7724,0
10700,0
3085,1
582,1
8773,0
6121,1
3843,0
6682,0
986,0
4941,0
5008,0
5505,0
10249,1
7259,1
5582,0
2316,1
2015,1
4098,0
3768,1
2559,1
538,0
1352,0
11478,1
4714,0
7932,1
4151,0
8835,1
4907,0
1520,0
8033,1
9031,1
10385,1
11679,0
5483,0
8969,1
7883,0
4482,0
1425,0
9910,0
7410,0
8641,0
6963,1
11961,0
6631,1
3256,0
10458,1
5957,1
8079,0
10164,0
4440,0
3016,1
6343,0
10603,0
8690,0
12247,1
7424,0
3315,1
8881,1
8886,0
4138,1
10987,0
4192,1
1876,0
3849,0
3403,0
4632,0
12234,1
1579,0
6657,0
9405,0
9521,1
5687,0
6821,0
10527,0
2725,0
8739,1
10084,1
6271,0
7130,1
10720,0
2949,0
7535,0
10520,1
12440,1
759,0
7613,1
8976,1
9709,0
11625,1
2205,0
10851,1
12385,1
9610,0
1108,1
5050,0
1655,1
10045,1
7571,0
8161,0
4233,1
10309,0
2865,0
1521,1
11553,1
4667,1
9362,1
2352,0
11193,1
8964,1
1918,0
9902,0
3190,0
6213,0
1065,0
483,1
10112,0
198,0
1754,0
4615,1
137,1
9811,0
1254,0
7197,0
548,1
3570,1
3979,1
8432,0
4194,1
9955,1
319,1
11899,0
4569,0
1207,1
11929,1
10198,0
6659,1
3228,0
4227,0
8372,0
7688,0
6581,0
5712,0
1511,1
9772,1
3314,1
4619,1
5130,1
4335,1
979,1
421,1
3633,0
3294,1
5164,1
1903,1
9995,1
5486,0
10940,1
11580,0
8913,1
1933,1
2695,1
2001,1
5052,1
10360,0
10029,0
12098,1
11014,0
6091,0
2162,0
9233,1
10107,0
214,1
12311,1
4449,0
2709,1
9695,1
10963,1
6001,0
8349,0
9417,1
10960,0
5510,1
11426,1
7639,0
10538,0
8642,1
511,1
5819,0
9444,0
12200,1
8186,0
1282,1
6375,0
3141,0
8794,1
7590,1
6613,0
4709,1
11555,1
12051,1
5951,1
8459,0
7320,0
10005,0
10224,0
2493,0
1487,0
10109,0
2254,1
5187,1
3262,1
2208,0
2342,1
11052,0
9637,1
2862,0
9882,1
7583,0
6281,0
5286,0
11086,0
12353,0
4141,1
1633,1
5574,1
9508,0
1234,0
9603,0
4246,0
9197,0
6101,0
3116,1
9923,0
8264,1
3034,0
10711,0
9852,0
6066,1
2396,0
11190,0
6172,0
4756,0
707,1
12112,1
3938,0
3780,1
2708,0
7093,0
3959,0
2029,0
1382,1
6114,0
9468,0
9655,1
12299,0
8241,0
6955,1
2167,0
4149,0
1139,0
4924,0
3288,1
6840,1
5973,1
9572,0
4559,1
9585,0
4448,1
1696,1
11850,1
1973,0
11704,0
3299,0
3775,1
11421,0
9517,0
4627,1
12236,0
4376,0
11304,1
12425,1
11313,0
8182,1
10003,1
8522,1
10668,0
5017,1
4914,0
11590,0
2040,1
10820,1
7297,0
5532,1
3500,0
8678,0
10979,1
8512,1
12395,0
11601,1
380,1
10708,1
9367,0
2462,0
1013,0
6609,0
9801,0
1756,0
1975,0
11357,0
8883,1
3733,0
7382,0
2650,0
9503,0
4478,0
6422,1
6629,0
1906,1
8151,0
5115,0
12410,0
2933,0
3704,0
9073,1
3660,0
1967,0
6972,1
5136,0
7021,0
5654,0
11529,0
5766,0
3129,1
1272,1
510,0
5521,1
7574,1
8301,1
11180,1
8975,1
9867,1
2900,1
12088,0
5111,1
11953,1
1294,1
11938,0
7344,0
315,1
8005,1
6685,1
4142,1
5054,0
544,0
11545,0
11376,0
7933,1
4471,1
3735,0
6861,0
6077,0
5885,0
12273,1
9190,1
566,0
6083,0
11710,0
6608,1
8023,1
8507,0
5081,1
8487,0
6040,1
10100,1
9272,1
3653,1
8366,0
8859,0
11986,1
8119,0
10695,1
12305,0
3548,0
3859,0
2292,0
12130,0
479,1
6769,0
8108,1
9253,0
6624,0
6012,1
5427,1
11004,0
6645,0
11498,0
1290,1
935,1
1631,0
5798,1
10879,1
11842,0
4611,1
9775,1
4399,1
2169,0
9085,1
5912,0
8060,1
4158,0
995,0
9128,1
3502,0
4702,1
9349,0
7221,0
9046,0
2513,0
12418,0
11827,1
7352,1
4445,0
602,0
2991,0
9054,1
2622,0
5107,0
5100,1
4385,1
11884,0
6901,1
7129,0
939,0
3121,0
5745,0
4930,1
9839,1
2912,1
12232,1
1359,0
5773,0
2571,0
9859,1
400,1
6285,1
10884,0
11708,0
3188,0
11466,0
6670,1
5035,1
4888,0
9674,1
8129,0
448,0
5490,0
3507,1
2311,0
9571,0
8324,1
5622,0
8270,1
12282,1
8627,1
11874,1
6434,0
2025,0
10523,1
10898,1
11146,0
704,0
504,0
2968,0
107,0
10789,0
11447,0
3493,0
15,0
11377,0
7007,0
1687,1
8774,0
6577,1
6094,1
560,1
9538,0
1266,0
2932,1
8852,0
6893,0
2733,0
5225,1
1961,0
3928,1
2186,1
1871,1
4966,1
1562,0
9614,1
2517,0
2697,1
7691,1
11317,0
11506,1
2959,0
2071,1
8412,1
7827,0
12442,0
2318,1
880,0
1192,0
10613,0
1997,1
10594,1
6414,0
8162,1
5932,0
9107,0
1474,0
8715,1
899,1
1447,0
6078,1
5509,0
9850,1
134,0
12365,1
925,0
12301,0
9308,0
8373,0
5858,1
9385,0
11873,0
7579,1
926,0
7604,0
3391,0
7018,1
11203,0
6831,1
1031,0
6050,0
5668,0
11604,1
3544,1
1944,0
4660,0
11003,0
6300,0
9215,0
5451,0
2541,1
9289,1
8120,0
7739,0
9089,0
6141,1
6105,1
4316,1
7480,0
4485,0
1310,0
6943,0
1412,0
6633,0
1250,1
4338,1
9728,0
1724,1
2921,0
1530,1
5280,0
9670,0
8449,1
7006,1
1531,1
9578,0
509,1
3518,0
6551,0
10375,0
4947,0
10257,0
1664,0
11908,0
7117,1
181,1
10705,1
9206,1
1767,1
5758,1
5284,0
1423,0
7365,0
4794,1
7991,0
6125,1
10088,0
10651,1
1636,1
10237,0
525,0
12053,0
8732,1
512,0
10399,1
8124,1
11324,0
451,0
12421,0
10661,1
1179,1
863,1
8180,1
7989,0
1677,1
10493,0
6772,1
6993,1
1760,0
5472,0
7228,1
2353,0
6804,1
5401,0
7723,1
7568,0
2286,0
4926,1
3833,1
8365,0
3929,1
5069,1
692,0
7425,0
5091,0
1613,0
11533,1
853,1
10869,1
6869,1
8734,0
3013,0
1609,1
11200,1
8535,0
2507,1
648,0
3030,1
5863,0
5145,1
3283,0
8243,1
8741,0
9028,0
2893,1
6328,0
4864,0
11734,0
9747,1
1912,1
4906,0
9510,1
3468,1
3458,0
2825,1
5348,1
12253,1
8328,0
9318,0
12268,1
6666,0
5621,0
5215,1
11988,1
3231,0
10617,0
10322,1
6812,0
6146,0
966,1
3860,1
11501,0
2609,1
7823,1
7669,1
3175,0
7119,1
5777,1
2436,0
3070,1
4618,0
3179,0
7768,0
6277,1
8039,0
375,1
3884,1
1047,0
10118,0
4247,1
2573,1
4679,1
2807,0
1496,1
6122,0
920,0
8122,1
6649,1
11862,1
1186,1
4463,0
5616,0
12481,0
7941,1
9579,0
275,0
4972,0
12180,1
11226,0
10383,0
4944,0
3925,1
5347,0
816,1
9911,1
5426,1
5686,0
4551,1
2844,1
3137,0
2590,1
4921,0
2241,1
4949,0
580,0
8609,1
2679,1
2340,1
5086,0
3943,1
10878,0
7496,1
9605,0
12013,1
1923,0
7150,0
6347,0
1778,0
9122,0
11957,1
11469,1
6479,0
11830,0
8899,0
532,0
9632,0
6612,0
1374,0
2322,1
3201,0
7647,1
10935,0
5116,1
9587,0
8081,0
3388,0
1196,0
7104,1
1820,0
3171,0
11643,1
6709,0
981,1
978,0
11341,1
8815,1
1925,1
11883,1
1866,1
7716,1
4415,1
6337,0
70,1
7486,0
5913,0
3333,0
739,0
4470,0
3492,0
10293,1
577,0
6689,0
10743,1
803,0
12095,0
7793,0
6358,0
6851,0
9360,1
96,0
10181,1
6798,0
4324,0
12055,1
10011,1
6887,0
3282,0
10546,0
1170,1
6981,0
3772,1
12485,0
7388,1
5463,1
4197,1
9581,0
10713,0
2096,1
1088,0
3163,0
6691,0
7135,1
7446,1
10642,1
4742,0
4488,0
9638,0
11490,1
411,1
1964,0
7912,1
10102,0
9070,0
10752,1
9973,1
10247,1
12146,1
797,1
7332,0
4762,0
441,0
11936,0
7805,0
10964,0
4437,0
10281,1
9727,1
9354,1
12254,1
4576,0
3612,0
2152,0
146,1
10182,0
10302,1
11155,1
4977,1
5648,0
1209,0
11399,1
9344,1
3576,0
6013,0
6335,0
7770,0
11471,1
6294,1
3891,1
3149,1
2106,0
3827,0
450,1
4011,0
5557,0
8582,0
7009,0
1625,1
8817,1
4305,0
11723,1
4323,0
2327,1
11707,1
9387,1
11000,0
11950,0
7963,1
5537,0
1215,1
751,0
3731,0
9993,0
6151,0
11996,0
7829,1
8158,1
600,0
4715,1
7920,0
2841,0
9194,0
4356,0
3971,0
2509,1
6035,0
1614,0
4327,1
7956,1
4406,0
175,1
177,1
2252,0
3910,1
6805,1
7837,1
5095,0
661,1
7936,0
672,0
2783,0
2704,1
4025,1
482,1
1191,1
11661,0
8716,0
4691,1
7738,1
2454,0
3479,1
1111,0
9547,1
11139,0
4621,0
9542,0
6176,1
8747,0
5135,1
2928,1
116,0
11629,1
1619,1
4509,0
10094,1
6732,1
7110,1
4916,0
5782,1
11428,1
1584,0
3127,0
9767,0
447,0
1247,0
42,1
3745,0
8799,1
7831,1
4428,0
8972,0
1612,1
3366,1
11,0
2487,1
8146,0
10592,0
2255,0
2628,1
7902,1
5761,0
3823,1
62,1
2767,1
3339,1
6571,0
2135,1
4148,0
5429,0
6068,0
4414,0
6368,1
1245,1
7464,0
5473,1
782,0
2448,1
5398,0
10553,0
5485,1
4566,1
2016,0
11544,0
4527,1
708,1
737,0
270,1
3481,0
7974,0
3545,0
12054,1
6574,0
2260,1
3992,0
9939,0
10440,0
1691,1
5828,1
3238,1
1495,1
3023,0
12373,0
3378,0
4076,0
7148,0
10022,1
11346,1
11221,0
8304,1
8757,0
410,0
6008,0
3393,1
9813,0
11049,0
6937,0
4255,1
10584,1
2777,1
5342,0
129,0
4301,0
8374,0
6263,0
11652,0
934,1
3495,1
2516,1
6830,0
2240,1
12198,0
9664,1
338,0
1963,0
7291,1
6684,1
3427,1
3110,0
489,1
7283,1
12453,0
2144,0
8290,0
2633,0
2939,0
770,1
11586,1
3935,0
4269,0
7925,1
3437,1
688,0
11453,1
6031,0
9596,0
5494,1
9043,0
2308,0
8066,0
6011,1
8375,0
6628,1
9118,0
5583,0
1137,0
8762,1
4570,1
6905,0
5810,1
8579,1
8748,0
48,1
3076,1
3854,0
7507,0
8334,0
3574,1
1806,0
5974,1
9234,0
1583,0
5513,1
11184,0
6366,0
7460,1
9975,0
1904,1
2196,1
381,1
4871,1
11081,1
10474,0
10424,1
8299,0
4940,1
2497,0
10162,1
5959,1
4270,0
6209,0
4010,0
3386,0
4752,0
12300,1
6720,1
4546,1
12031,0
9340,0
8543,1
3953,0
7347,1
5917,1
12195,0
3456,0
1035,0
5692,1
9735,0
11464,1
8470,1
565,1
1120,0
2224,0
6183,1
8787,0
10608,1
3647,0
2935,0
3251,0
518,0
2514,1
4734,1
8353,0
6835,1
6687,0
5273,1
1878,1
2736,0
6469,1
10783,0
3161,0
4346,0
4094,0
4681,0
2245,0
7994,0
12109,1
8087,1
7785,1
2021,0
4031,1
4827,0
2219,0
2947,0
7362,0
847,0
9292,0
8031,1
6534,0
6440,0
8447,0
1962,1
2367,0
113,1
9810,0
8053,0
8029,0
9777,1
12074,1
11236,0
7448,1
7072,0
7255,1
12041,0
2173,1
5459,1
7171,0
11427,1
3556,0
8082,1
10719,1
10060,1
2899,0
4503,0
7097,1
3621,1
11293,0
1305,1
9926,0
1249,0
1097,0
7608,1
10400,1
10473,1
2971,1
8006,0
66,1
6622,1
6331,1
5730,1
4366,0
5937,0
6561,0
10212,0
4716,0
7537,1
6378,0
6960,0
10348,1
9087,1
8078,1
6676,1
3368,0
10470,0
9928,0
5421,0
572,1
11689,0
4952,1
5128,1
2885,1
9820,0
2872,0
8698,0
6751,1
8,0
10650,0
2174,1
915,0
590,1
12429,0
7258,0
1545,0
2134,1
5488,1
11359,0
11853,0
9511,0
11369,0
5469,1
11623,1
9347,1
10837,0
10986,0
3806,1
7960,0
5790,0
5020,0
1565,0
1514,0
8042,0
6924,0
10510,0
3394,0
930,1
1843,0
7317,0
5161,0
92,0
7310,0
3561,0
3538,1
4137,0
9432,0
8175,1
3099,1
3999,0
8337,1
9994,0
4568,0
5740,1
7187,0
6710,1
10007,0
9147,0
4755,1
4848,0
8054,1
3728,0
9217,1
3609,0
11383,1
11021,1
1971,0
6436,1
5217,0
7252,1
4050,1
4802,1
11877,0
10261,1
12411,1
11135,0
8211,0
11258,1
8879,1
5016,1
11351,0
9009,1
5922,0
7048,0
4398,0
10547,0
4771,1
5231,1
8676,0
168,0
7471,0
728,0
7083,1
4117,0
3182,1
6163,1
11075,0
10463,0
5462,0
3101,1
2121,1
11389,0
6606,1
559,1
8625,0
1667,1
6728,1
2663,1
1113,0
2684,1
9559,0
10649,0
11742,0
523,1
5275,0
4472,1
9141,0
12259,1
1208,0
10734,0
6464,1
5763,0
4299,1
2230,1
7681,1
6234,0
10635,0
262,1
2034,0
12205,1
7754,0
9588,0
7060,0
6193,1
780,1
5606,0
7239,0
8597,0
7199,0
313,0
7408,0
2187,0
6332,1
11153,1
123,0
10128,0
5223,0
8099,0
9036,0
1456,0
8094,0
601,1
4189,0
1175,1
4999,1
10454,0
2209,1
5026,0
1293,0
6828,0
4320,0
2233,0
4836,1
53,0
4616,1
9781,0
2182,1
12348,1
2105,0
9976,1
4267,1
2528,0
5680,1
8310,1
342,0
2414,0
10561,1
3389,0
11777,0
5827,0
347,0
8844,0
4353,0
11621,0
5139,0
2326,0
8866,0
6765,0
4598,1
10243,0
11266,0
1373,1
9051,1
7981,1
1516,1
11485,0
1472,0
3606,1
605,0
3822,0
3680,1
2569,1
4036,0
2546,1
531,1
8911,0
2146,1
4211,0
3595,1
4340,1
6290,1
2858,0
2836,1
2430,1
8998,0
9925,1
2907,1
6877,0
7176,0
5482,0
3601,1
1757,0
3674,0
8233,0
10903,1
3839,0
229,1
8951,0
8140,1
10469,0
7349,0
2294,1
3474,0
2028,0
6235,0
872,0
3916,0
4687,0
8434,1
11852,1
12433,1
6619,1
753,0
9643,1
4744,1
2882,1
11823,1
1601,0
1153,0
9072,1
8760,0
5447,1
10149,0
1549,1
8095,1
1255,1
4209,0
2895,1
8423,0
6580,1
5180,1
12466,0
11528,0
11574,0
12271,0
8343,1
4065,0
11170,1
11451,1
3629,0
11356,1
6262,0
894,0
7324,0
11918,1
1102,0
340,0
3846,0
8483,1
12261,0
10169,1
5287,0
9473,1
7002,1
9927,0
9753,0
12050,0
1078,0
3739,1
7342,0
3796,0
6600,1
12334,0
2639,0
10757,0
6208,0
9873,1
6579,0
8050,1
9022,1
10188,0
7370,1
5870,0
11608,0
3293,1
1115,1
9806,1
5733,1
1620,1
5639,0
1350,1
6492,0
11925,0
7203,0
3431,0
2529,0
825,0
6597,0
4068,0
4523,0
10768,1
9365,0
7582,1
6301,1
1693,1
223,1
6969,0
5236,1
11887,0
9942,0
8394,1
1701,1
11785,1
8318,0
5517,0
10634,0
11385,1
8928,0
2579,1
4365,0
11867,1
4604,0
3504,1
3767,0
9622,0
10410,0
2244,1
724,1
2261,1
10807,0
7091,0
3410,1
10809,0
7781,0
4700,1
6806,1
4367,1
1552,0
8900,0
5165,1
9380,1
298,1
1195,1
2969,0
745,1
2400,0
8807,1
10134,1
4434,1
1119,0
8949,0
10254,1
3760,0
3387,0
2405,0
140,0
2524,0
1369,1
1286,1
2027,1
9783,0
5320,1
1774,0
1898,0
2126,1
2696,0
4896,0
4195,0
11562,1
475,0
10652,0
7485,0
3472,0
8524,1
8669,0
9501,1
7139,0
4039,0
3542,1
2961,1
3503,0
11059,0
5596,0
11894,1
6863,0
354,1
5374,0
11106,0
7205,0
1909,1
5119,0
5470,1
10389,0
10839,0
835,1
11911,0
7154,0
4760,0
3125,1
2853,0
2857,0
8113,1
6200,1
6107,1
8944,1
11891,0
8359,0
10751,0
9778,1
3541,0
10211,0
4047,0
593,1
3178,1
1465,0
11563,0
1978,0
10916,1
10513,0
8719,1
6133,0
8987,0
4201,0
187,0
8584,0
6942,0
6482,1
11872,0
10641,0
10334,0
12335,1
9133,1
6504,0
7855,0
5595,0
3776,0
6954,0
5892,1
520,0
4106,0
4764,0
11354,0
3072,1
6717,0
3554,1
6222,0
6665,1
8779,1
10912,1
12093,0
7858,0
2938,0
6886,1
2750,0
6592,1
7808,0
4475,0
11264,0
7929,1
11774,0
4954,1
11292,0
6795,0
6303,0
887,1
5087,0
5986,0
3624,0
10386,0
6984,1
8633,1
8413,0
3380,1
4144,1
9972,0
5588,1
3118,0
5108,0
6024,0
9131,0
464,0
12270,1
6824,1
929,0
12369,0
7532,1
8100,0
12422,1
5916,1
4205,0
7695,1
10154,0
11948,0
5970,1
2902,0
9077,0
9935,1
4168,0
5573,1
3990,1
9877,0
3298,1
6849,1
9903,1
9129,0
2845,1
7763,0
4347,1
6678,0
7074,1
4561,0
292,1
5525,0
4422,1
11404,0
393,1
1074,1
2958,1
2124,1
10284,1
3580,1
2508,0
4606,1
6355,1
6839,1
4857,0
9573,1
9818,1
8262,0
472,1
94,1
738,1
10525,0
2653,0
7648,1
10314,0
6816,1
6272,0
9015,0
8710,0
12462,0
8080,1
1535,0
2877,0
7233,0
12321,0
2743,1
9319,1
5492,0
5077,1
8687,0
1848,0
2859,0
5262,0
7796,1
8345,0
893,1
9045,1
11132,1
12483,0
11460,0
5330,0
11189,1
9214,1
6330,0
7692,0
485,1
8893,0
7420,1
10481,0
7881,1
11418,0
8763,1
3871,0
1780,0
5613,1
7453,0
7946,1
9102,0
6921,0
12480,0
10566,1
5241,0
4812,0
7017,1
171,0
1832,1
4965,1
3158,0
2478,1
1435,1
6739,0
3353,0
11998,1
1246,0
4809,0
2831,0
8755,1
7137,0
4291,0
4015,0
12101,0
830,0
6982,1
10785,1
8868,0
4937,1
3579,1
5840,0
5274,1
3349,0
419,1
9707,1
3145,1
2700,1
11771,0
8688,0
5094,1
10902,1
988,0
7863,0
665,0
5317,1
9977,0
10248,0
3374,1
8072,1
3151,0
2657,0
719,0
2427,1
7200,1
8830,1
9734,0
10907,1
1317,1
12452,1
1849,1
2814,0
3828,1
10414,0
7417,1
8782,0
6916,1
575,0
9201,0
2601,1
7853,1
2668,0
10344,1
10421,1
9420,1
8454,0
10754,0
12391,1
6484,0
11063,0
191,0
2068,0
3607,0
490,1
221,0
1363,0
12468,0
2975,1
12274,1
12309,0
3035,0
7020,0
6115,0
11711,0
9348,0
6155,1
11736,0
5335,0
1793,0
11105,0
3108,0
2498,1
5979,0
7202,0
5202,0
8192,0
10741,1
9037,1
334,0
3433,1
12080,1
9119,1
10887,0
4009,1
4648,0
219,1
4792,1
568,1
1082,1
345,0
10336,0
12248,1
11967,0
1372,1
12269,1
1476,1
4373,0
8268,0
9498,0
7156,0
3769,0
7327,1
8040,0
10733,1
6218,1
2888,0
9743,1
6168,0
9941,0
6999,1
1009,1
2313,1
8202,1
10462,1
11964,1
4293,0
7287,0
5861,0
3812,1
5329,0
11521,1
2537,1
5907,0
3361,1
7861,1
3713,1
4587,0
717,0
76,1
8405,0
5559,1
1421,1
12162,0
10825,1
8938,1
12240,0
5897,0
1550,0
5768,1
7100,0
4600,0
10377,0
12330,1
11928,1
3805,0
10373,0
11731,1
1868,0
9251,0
4796,0
6973,0
1455,0
1588,0
5905,1
8657,0
2550,0
9282,1
4521,0
4115,0
3893,1
2231,0
1921,0
3527,1
8491,0
2324,1
4452,1
8595,0
4188,0
12407,0
6166,0
6246,1
5248,0
8840,0
11987,1
2833,1
11598,1
771,0
4054,1
3216,1
1070,1
9505,1
5647,0
4708,0
9717,0
6191,0
8694,1
7383,0
12068,0
5980,0
11585,1
5270,0
1652,1
363,1
3814,1
980,1
8677,1
7062,0
4953,1
8508,0
12052,1
1689,0
9740,1
3954,1
4265,1
11381,0
5403,1
10099,1
6363,1
11876,0
11971,0
7899,0
6463,0
12314,1
10297,1
10854,1
10692,1
2985,0
10101,1
3205,0
4370,1
12329,0
6175,0
526,0
12167,1
5138,0
2359,1
11116,1
9035,0
10573,0
6182,0
9181,0
3516,0
10405,0
11995,0
579,0
1000,1
6476,1
8302,0
12104,0
8400,0
6306,1
3332,0
12045,0
9739,0
12344,0
9876,0
6308,0
777,1
9137,0
3936,0
8924,1
1081,1
5389,0
185,0
1659,1
1643,1
9239,1
10891,0
892,1
11077,0
10574,1
2442,1
8317,0
6074,0
6995,0
3689,0
7529,1
2983,0
2784,0
12444,1
9623,0
5046,1
2978,0
5751,0
4720,1
6240,1
5570,1
11676,0
6147,0
7358,1
10165,1
12047,0
6022,1
5204,0
3778,1
3286,0
8831,0
9672,0
3683,0
788,0
9531,1
2840,0
10190,1
8251,1
7418,0
4319,1
6073,1
10039,1
8692,0
10856,0
4707,0
7573,0
3921,1
1087,0
10808,0
7305,1
1762,1
5235,1
11084,1
4460,1
4879,0
533,0
10716,0
6505,0
5415,0
5898,1
8553,0
12056,0
5096,1
6396,0
8704,0
12336,1
4855,0
9252,0
2739,1
7903,1
2107,1
8802,1
8968,1
9040,1
689,0
4799,1
9711,0
3345,0
9084,1
9399,0
3419,0
4496,0
200,1
8070,1
625,0
382,0
9413,1
4092,1
5192,0
2614,1
1758,0
8455,1
1460,0
2683,1
3009,1
4544,0
1749,0
2482,1
750,1
12004,0
2272,0
3865,0
9843,1
6966,0
11361,0
10137,0
5233,1
8682,0
5546,0
12375,1
8643,0
851,1
4994,0
11233,0
1126,0
2712,1
6192,1
2392,1
8288,1
8231,0
2692,1
417,1
2389,1
7536,1
12495,0
11134,0
6170,0
1138,0
3919,1
11165,1
4989,1
1977,0
2451,1
9373,0
5868,0
7544,1
889,0
2970,0
1989,1
4653,0
6069,0
551,0
5801,0
8559,1
12360,1
11497,1
10563,1
1688,1
4585,0
4601,0
1877,1
1900,0
11250,1
8601,1
2676,1
1482,1
1277,0
7447,0
4943,0
7674,1
11910,1
297,1
9301,0
4728,0
6586,1
4179,0
6603,0
8506,0
9662,0
4430,1
7766,1
2099,1
184,1
1733,1
4852,1
4766,0
2848,0
4519,0
9002,0
7132,0
5301,0
11417,0
3531,0
9388,1
11443,1
11875,0
269,1
3343,0
1210,1
11591,0
10140,0
10433,1
11791,1
3152,1
9591,0
1329,1
787,0
961,0
111,1
9788,1
1772,0
2194,1
9798,1
188,0
2671,1
4669,1
1380,0
3395,1
6540,1
6076,0
4254,0
1509,1
1556,1
1386,1
6128,1
1694,0
5367,1
2796,1
2803,0
6870,1
6376,0
2473,0
11217,1
9281,1
32,1
5874,0
4337,0
3021,0
5341,0
12011,1
3973,1
3154,0
10388,0
3850,0
3042,0
9430,1
299,1
8811,1
1025,0
4591,0
7470,1
8019,1
6481,1
1057,0
8574,0
6841,0
11949,1
4133,0
183,0
4777,0
2976,0
413,1
10531,0
10981,0
2202,1
6415,0
11635,1
536,1
10163,1
9667,1
7559,1
7687,0
11709,1
1720,1
2651,1
11970,1
11305,1
11495,0
2097,0
3698,0
4624,0
4220,0
6558,0
3065,1
11923,1
6749,0
10357,1
2063,1
10311,0
7939,0
12397,0
7862,0
1157,0
7562,1
3059,1
12435,1
6149,0
8600,1
5234,1
469,1
5189,1
308,0
9630,1
6006,0
88,1
3718,1
722,0
8729,1
12229,1
5809,0
10494,1
5650,1
609,0
718,1
9183,0
4464,1
1870,0
1265,0
3445,1
1953,0
6055,0
2854,0
2515,1
6986,1
3309,1
2378,1
754,1
7657,0
4262,1
12262,1
10191,0
4405,1
10143,0
3077,0
3834,0
4838,1
11838,1
412,1
4991,0
7040,0
1431,1
11093,1
7682,0
4317,1
1104,0
99,0
6959,0
2611,0
938,0
4784,1
5089,1
1182,1
10019,0
10449,1
10844,1
160,0
10806,0
180,0
574,1
12308,0
12387,0
10604,0
3140,1
11840,1
5015,1
10571,1
30,1
1741,1
10620,1
7801,0
8801,1
1949,1
8718,0
5209,1
4462,1
1831,1
5171,1
9144,1
3240,0
3722,1
7073,1
6382,0
540,1
4169,0
6063,0
10946,1
11903,0
10177,1
9480,1
3811,1
3362,1
2510,1
10863,1
4386,0
8226,1
6553,0
5820,1
10489,0
5985,1
74,1
4805,1
6757,1
6976,1
8401,0
7476,0
391,0
7434,0
9156,0
7465,1
2993,0
821,1
2364,0
11041,1
12249,1
772,1
11683,1
1880,0
10702,1
11130,0
2373,1
6875,0
1575,1
10627,0
11027,1
8645,1
9816,1
4143,1
7023,0
9592,0
5484,1
3521,1
9435,1
619,1
10698,0
5000,1
189,0
3306,0
1098,0
2291,1
9407,1
2413,0
172,1
660,0
12030,0
12449,0
2020,0
2664,1
12021,1
3763,0
6814,0
5614,1
7054,1
416,0
3003,0
7280,1
4695,0
9615,1
4091,1
7622,1
7257,1
2011,0
10804,1
5041,1
6501,0
4287,1
6909,1
1603,0
234,0
3031,0
6136,0
5461,0
6965,0
9944,1
4465,1
6173,0
6545,1
7710,0
7964,1
8580,0
6079,1
5126,0
3869,0
3198,1
4665,1
10957,1
4671,1
7431,1
1637,1
2540,0
7819,0
5033,1
4119,0
3533,0
8838,1
3597,0
10941,0
8974,1
5722,0
6642,0
3529,1
1223,1
2496,1
8771,1
1979,1
12448,1
5793,0
10183,0
7664,1
12150,1
3355,0
2925,1
1800,1
1328,1
9001,1
7950,0
7079,1
6381,0
677,1
80,0
7788,1
4455,0
9534,1
12432,1
1122,1
8978,0
6708,1
6145,0
3423,0
9626,0
10343,0
11162,0
4328,1
2861,0
6333,0
549,0
5117,1
10485,0
4122,1
11467,0
2786,0
6594,1
6539,1
12212,0
8495,0
1731,0
4638,0
10253,0
8809,1
7629,1
7068,1
69,1
8865,1
2798,1
8658,0
10050,0
9951,0
9225,0
5759,1
11809,1
11754,0
9199,1
9135,1
10786,0
7195,0
3062,1
4236,0
8347,1
6582,1
6738,1
